station_name,station_index,station_latitude,station_longitude,venue_name,venue_id,venue_categories_str,venue_latitude,venue_longitude,venue_address,distance_from_station
Yew & Broadway,39,49.263523,-123.155267,BC Liquor Store,4b4fcb8bf964a520aa1527e3,"Liquor Store, Wine Store",49.26364510528351,-123.15208227166241,2020 W Broadway,231
Yew & Broadway,39,49.263523,-123.155267,Arbutus Walk,4fb041f4e4b0c92a8878c6d3,Neighborhood,49.261637150553746,-123.15336979974258,,250
Yew & Broadway,39,49.263523,-123.155267,Sweet Barrel Coffee Roasters and Creamery,5cc653ceed293a002b7b9fc3,Ice Cream Parlor,49.26131794685988,-123.15342353101022,2729 Arbutus St,279
Woodland & 10th,40,49.261263,-123.073707,Gorilla Surplus,4ad645d1f964a520420621e3,Vintage and Thrift Store,49.26215374202319,-123.07433661120436,1458 E Broadway,109
Woodland & 10th,40,49.261263,-123.073707,Can &US Army & Navy Surpus,4d32258b329e5481dfc6ad1d,"Hobby Store, Clothing Store",49.26217438810543,-123.07441948253866,1458 East Brodway,113
Woodland & 10th,40,49.261263,-123.073707,Rio Theatre,4aab43bff964a520555920e3,"Music Venue, Movie Theater, Indie Theater",49.262162766069096,-123.07044018951952,1660 East Broadway,257
Woodland & 10th,40,49.261263,-123.073707,Broadway Station Sushi,4aae9cb7f964a5209b6220e3,Sushi Restaurant,49.262120917497285,-123.07108892534545,101-1638 East Broadway,212
Woodland & 10th,40,49.261263,-123.073707,Uncle Fatih's Pizza,4aa7407df964a5207a4c20e3,Pizzeria,49.26228974371547,-123.0701050101762,1685 Broadway East,285
Woodland & 10th,40,49.261263,-123.073707,Kyle's Cafe,4aabd916f964a5206d5a20e3,Chinese Restaurant,49.26102339134781,-123.07002250722536,2627 Commercial Drive,268
Woodland & 10th,40,49.261263,-123.073707,East 12th Ave,4ffe2225e4b02bc66263be72,Neighborhood,49.25938271390571,-123.07345287633288,,209
Woodland & 10th,40,49.261263,-123.073707,Starbucks,4aae69f5f964a520046220e3,Coffee Shop,49.26183,-123.07018,2517 Commercial Dr,263
Woodland & 10th,40,49.261263,-123.073707,Commercial Sushi,52002b5e498efe20df312a53,Sushi Restaurant,49.26168253193348,-123.06999719792077,2575 Commercial Dr,273
Woodland & 10th,40,49.261263,-123.073707,Y57 battle of the bands,4e56d1c21f6eb8e457d118e1,,49.261976374995704,-123.07050882087817,,245
Woodland & 10th,40,49.261263,-123.073707,333,54e98d4a498edd8ba17bf22b,"Concert Hall, Performing Arts Venue",49.26121818557834,-123.07725879581196,333 Clark drive,257
Woodland & 10th,40,49.261263,-123.073707,Our Lady of Fatima Portuguese Parish Catholic Church,4d6187fc618aa090014c0be2,Church,49.25901792328406,-123.07488211200578,"1423 13th Ave E Vancouver, BC V5N 2B5",263
Woodland & 10th,40,49.261263,-123.073707,Hon’s Wonton House,6140f96a4e1b0b7f20907ec1,"Chinese Restaurant, Asian Restaurant",49.26262015463577,-123.07064446348566,1661 East Broadway,268
Woodland & 10th,40,49.261263,-123.073707,Cedar Cottage Park,4dc2246dae60966750a4c690,Park,49.26054897921522,-123.0776887850249,2650 Clark Drive,299
Ontario & 16th,41,49.256825,-123.105234,Mt. Pleasant Park,4e700331d1649bf26fdfe4eb,Park,49.25647770870315,-123.10565066034668,32 16th Ave W,49
Ontario & 16th,41,49.256825,-123.105234,Toshi Sushi,4aa7e160f964a520d14d20e3,Sushi Restaurant,49.256629369817,-123.10200352785085,181 E 16th Ave.,235
Ontario & 16th,41,49.256825,-123.105234,Off Grid,4ba43a04f964a520c18d38e3,,49.25640623282287,-123.1075910317131,,177
Ontario & 16th,41,49.256825,-123.105234,Kwong Chow Congee & Noodle House,4ae89aecf964a520c7b021e3,Noodle Restaurant,49.25693655044062,-123.10134102688608,3163 Main St.,282
Ontario & 16th,41,49.256825,-123.105234,Ontario Bikeway,4fc57e13e4b0a39ab0c53946,Bike Trail,49.2549996630619,-123.10528157448863,Ontario St,202
Ontario & 16th,41,49.256825,-123.105234,Simon Fraser Elementary,4df0e66fd22d43368719852d,Elementary School,49.25712227060686,-123.10846301010615,100 15th Ave W,236
Ontario & 16th,41,49.256825,-123.105234,The Five Point,4aa885a9f964a5208c5120e3,"Pub, Gastropub",49.25703528424978,-123.10125265292578,3124 Main St,289
Ontario & 16th,41,49.256825,-123.105234,Bello Wedding World,4be05332adacb713c12b38d4,Bridal Store,49.2564453872109,-123.10151162646643,3207 Main Street,273
Ontario & 16th,41,49.256825,-123.105234,C'est La Vie Boutique,4b4a7106f964a520c08726e3,Vintage and Thrift Store,49.25616215177313,-123.10148753693359,3247 Main St,281
Ontario & 16th,41,49.256825,-123.105234,Puff,4b145c81f964a520d5a123e3,Smoke Shop,49.25604885723567,-123.10147790116713,3255 Main St,285
Ontario & 16th,41,49.256825,-123.105234,Our Community Bikes,4ab6919ef964a520e47720e3,Bicycle Store,49.255878915041215,-123.10146344756757,2429 Main St,292
Ontario & 16th,41,49.256825,-123.105234,The Windjammer,4b74ab00f964a5205ceb2de3,Seafood Restaurant,49.25774301677767,-123.10137867758453,3079 Main St,297
14th & Alder,42,49.258819,-123.131317,Windsure,4c54c62ff5f3d13ae858a7fa,Arts and Entertainment,49.25897013408897,-123.13059826702293,,54
14th & Alder,42,49.258819,-123.131317,Uncle Pervy's Dungeon,4d6b0d18d2596ea831916d20,Temple,49.26131295388931,-123.13177155063514,,279
Chestnut & McNicoll,43,49.275938,-123.145939,Museum of Vancouver,4aa850aff964a520ce5020e3,"Museum, Art Gallery",49.2760706994919,-123.14444794181124,1100 Chestnut St,109
Chestnut & McNicoll,43,49.275938,-123.145939,H.R. MacMillan Space Centre,4baed2b1f964a520eeda3be3,Planetarium,49.276279572113936,-123.14451859476875,1100 Chestnut St.,109
Chestnut & McNicoll,43,49.275938,-123.145939,Vancouver Academy of Music,4c10712ab93cc9b6afd856e0,Concert Hall,49.27473924724548,-123.14476062951482,1270 Chestnut St,158
Chestnut & McNicoll,43,49.275938,-123.145939,Vancouver Planetarium,550fc2fe498ebe9059b5c81b,Theater,49.276278329516074,-123.14448688879156,1100 Chestnut St,111
Chestnut & McNicoll,43,49.275938,-123.145939,Vancouver Observatory,4e6c3aead4c09a17a584ddce,Historic and Protected Site,49.27601068115139,-123.14430175798347,,118
Chestnut & McNicoll,43,49.275938,-123.145939,Vancouver Maritime Museum,4b3a7b13f964a520496825e3,Museum,49.27750896882464,-123.14757459165357,1905 Ogden Ave,211
Chestnut & McNicoll,43,49.275938,-123.145939,Hadden Park,4bc5499541cb76b091413e6f,Park,49.27759059706814,-123.14776244117888,1905 Ogden Ave,226
Chestnut & McNicoll,43,49.275938,-123.145939,Vanier Park,4aad7ad6f964a520836020e3,"Park, Scenic Lookout",49.27581284594059,-123.14214706420898,1695 Whyte Avenue,275
Chestnut & McNicoll,43,49.275938,-123.145939,Bard on the Beach,4c104f683ce120a1cafb071c,Theater,49.276823647102574,-123.14236026240387,Vanier Park,277
Chestnut & McNicoll,43,49.275938,-123.145939,Centennial Totem,4becc3e7d5510f478205cd6c,Sculpture Garden,49.2769266320051,-123.14754334727506,,159
Chestnut & McNicoll,43,49.275938,-123.145939,Centenial Totem Pole,4becc3c42cf820a19440b91c,Sculpture Garden,49.27703986962547,-123.14755304802934,,169
Chestnut & McNicoll,43,49.275938,-123.145939,Gordon MacMillan Southam Observatory,4e44b16f483b132669da00f6,Planetarium,49.275449661884686,-123.14360487329289,,177
Chestnut & McNicoll,43,49.275938,-123.145939,Teatotaler Beach,60ea427945886b2bf744d823,Beach,49.27789956238255,-123.14632898135542,,219
Chestnut & McNicoll,43,49.275938,-123.145939,Vanier Park Bike Park,4ccc8d59b571b60cd2a5d365,Park,49.27506363063083,-123.14316629428049,1800 Creelman Ave,223
Chestnut & McNicoll,43,49.275938,-123.145939,Gate to the Northwest Passage,51f49c1f498edc664b396bbb,Scenic Lookout,49.27807982046052,-123.14504669393402,,246
Dunbar & 6th,44,49.266636,-123.183661,Bayview Community School,4c25625ca852c928b0e0e46c,Education,49.26637158822387,-123.1824801240619,2251 Collingwood St.,90
Dunbar & 6th,44,49.266636,-123.183661,Banyen Books & Sound,4be739cacf200f47c471153c,Bookstore,49.268435181380404,-123.18387397544194,3608 West 4th Ave,200
Dunbar & 6th,44,49.266636,-123.183661,Aphrodite's Organic Pie Shop,4aaec6b6f964a520406320e3,"Café, Dessert Shop, Breakfast Spot",49.268557627222705,-123.18358778116716,3598 W 4th Ave,213
Dunbar & 6th,44,49.266636,-123.183661,Beyond Bread Artisan Bakery,4d9bbf48f41ba1430326e8b3,"Bakery, Café",49.26850660578214,-123.18550175210264,3686 4th Ave W,247
Dunbar & 6th,44,49.266636,-123.183661,Redemption Church,4dcf4856c65bdac713785207,Church,49.26582087783504,-123.18227056526594,3512 7 Ave W,135
Dunbar & 6th,44,49.266636,-123.183661,The Wolf & Hound,4aa7e94cf964a520f64d20e3,"Pub, Rock Club",49.26440141277463,-123.18428580530602,3617 W Broadway,252
Dunbar & 6th,44,49.266636,-123.183661,Yuji's Japanese Tapas,51e208e7498ec695529ef159,Japanese Restaurant,49.26819755044824,-123.18604270271032,2083 Alma Street,244
Dunbar & 6th,44,49.266636,-123.183661,Double DD Pizza,4bfc82231be376b0ddd0f8b4,Greek Restaurant,49.268435854064336,-123.18209022859818,3510 West 4th,230
Dunbar & 6th,44,49.266636,-123.183661,Irori Sushi,4faec6c4e4b08a2bb97c568b,"Sushi Restaurant, Japanese Restaurant",49.26850660578214,-123.18550175210264,3692 W 4th Ave,247
Dunbar & 6th,44,49.266636,-123.183661,Forerunners,4c424770e26920a1c3db5fe7,Sporting Goods Retail,49.2684513554456,-123.18192939788624,3502 4th Ave W,237
Dunbar & 6th,44,49.266636,-123.183661,True Confections,4aab2a0df964a5202a5920e3,Dessert Shop,49.26463587903338,-123.18606780646955,3701 W Broadway,282
Dunbar & 6th,44,49.266636,-123.183661,La Quercia,4ae9314bf964a5208eb421e3,Italian Restaurant,49.26876914086904,-123.18544327865618,3689 W 4th Ave.,269
Dunbar & 6th,44,49.266636,-123.183661,Ikebana Sushi,4e44a5561f6e0a1ba5e0da96,Sushi Restaurant,49.267904357348804,-123.18553097159888,2090 Alma St.,195
Dunbar & 6th,44,49.266636,-123.183661,The Cove Neighborhood Pub,4ce34268ef2db60c08c1bf5b,"Pub, American Restaurant",49.26865659044266,-123.18527656524536,3681 W 4th Ave.,253
Dunbar & 6th,44,49.266636,-123.183661,The Juicery Co.,54f3b090498ec4bc81773445,Juice Bar,49.26845607924625,-123.18306495614179,3570 W 4th Ave.,206
Dunbar & 6th,44,49.266636,-123.183661,MarketPlace IGA,4b8c0b1bf964a5206fba32e3,"Grocery Store, Supermarket",49.268718949086235,-123.18211459503996,3515 W 4th Ave,257
Dunbar & 6th,44,49.266636,-123.183661,U paint I fire,4e135d6ad4c07597ff91b731,Arts and Crafts Store,49.26848134901748,-123.18428335821149,3632 4th Ave W,209
Dunbar & 6th,44,49.266636,-123.183661,Kestrel Books,4ba7ee56f964a520adbf39e3,Bookstore,49.26848640141094,-123.18452703764405,3642 W 4th Ave.,215
Dunbar & 6th,44,49.266636,-123.183661,Caffé W,54ef981e498e27464cbb5494,Café,49.2642139116161,-123.18472674243732,2646 West Broadway,280
Dunbar & 6th,44,49.266636,-123.183661,Blenz Coffee,4e31de0118387ab7fc4f1b9f,Coffee Shop,49.26850660578214,-123.18550175210264,3698 West 4th Avenue,247
Dunbar & 6th,44,49.266636,-123.183661,African Breese Imports,51a4ef95498e38db33b2abd1,Grocery Store,49.26849145328411,-123.1847707167494,3654 West 4th Ave,221
Dunbar & 6th,44,49.266636,-123.183661,A&W Restaurant,58844bad9c439d0a277f550e,"Fast Food Restaurant, Burger Joint",49.26849614906023,-123.18590625629463,200-2083 Alma Street,263
Dunbar & 6th,44,49.266636,-123.183661,Papa John's Pizza,4d2f58cdad3a8cfa9a049dbd,Pizzeria,49.26833675051483,-123.18548712537007,2030 Alma Street,230
Dunbar & 6th,44,49.266636,-123.183661,Rebecca Bree,4fde498b6b742eb7be667105,Women's Store,49.26848099910712,-123.18517522274274,3680 West 4th Ave.,232
Dunbar & 6th,44,49.266636,-123.183661,Muffin Break,4ce1cf4aaba88cfa239457d7,Coffee Shop,49.26812037595361,-123.18595497610471,2083 Alma St.,234
Dunbar & 6th,44,49.266636,-123.183661,Running Room,4b171bb0f964a5206fc223e3,Sporting Goods Retail,49.26812037595361,-123.18595497610471,235-2083 Alma St.,234
Dunbar & 6th,44,49.266636,-123.183661,Amherst Veterinary Hospital Ltd,4c5c32f36ebe2d7fbc52cf2e,Veterinarian,49.26817699452208,-123.18595985197933,260-2083 Alma St,238
Dunbar & 6th,44,49.266636,-123.183661,Jericho Village,4ca39ebdd7c33704177ba262,Plaza,49.26817699452208,-123.18595985197933,W 4th Ave.,238
Dunbar & 6th,44,49.266636,-123.183661,Prussin Music,4baa8fd1f964a520cb743ae3,Music Store,49.26448185569592,-123.18402011460944,3607W Broadway W,240
Dunbar & 6th,44,49.266636,-123.183661,Black 2 Blond,4be07fe3cb81c9b60311668b,Cosmetics Store,49.26880084642147,-123.18333788192366,3575 west 4th,241
Dunbar & 6th,44,49.266636,-123.183661,LadySport,4bb238e9eb3e952123bbc90a,Sporting Goods Retail,49.268749620374855,-123.1826848132374,3545 4th Ave W,245
Dunbar & 6th,44,49.266636,-123.183661,Taste of Thai,4d7c1fd1da568cfa8bf35fff,Asian Restaurant,49.26447140835135,-123.1844246022785,3629 W Broadway,246
Dunbar & 6th,44,49.266636,-123.183661,Killer Ice Cream,66837af4c246bd7335725253,Ice Cream Parlor,49.268734,-123.1849,,249
Dunbar & 6th,44,49.266636,-123.183661,Simon's No Frills,4b97ecf2f964a520df1f35e3,"Grocery Store, Bakery, Farmers Market",49.26810991807184,-123.18635947718145,"2083 Alma St, 130",255
Dunbar & 6th,44,49.266636,-123.183661,Iron Wok,4c97af486b35a143473038dc,Asian Restaurant,49.26818204361193,-123.18620352812907,#255 - 2083 Alma Street,252
Dunbar & 6th,44,49.266636,-123.183661,BC SPCA Vancouver (West) Thrift Store,4c5c84d099ff76b0aa27b29e,Vintage and Thrift Store,49.26420380020795,-123.18423940980664,3626 West Broadway,273
Dunbar & 6th,44,49.266636,-123.183661,The Legion,4c8b07381eafb1f733538035,Lounge,49.26458431200512,-123.1853261718398,,257
Dunbar & 6th,44,49.266636,-123.183661,Alma Dental Centre,4babb59ef964a52085c23ae3,Dentist,49.26816653656367,-123.18636435332958,265 2083,259
Dunbar & 6th,44,49.266636,-123.183661,Zapoteca,667cd27ca1dd991ef65a7279,Mexican Restaurant,49.268789,-123.185214,3681 W 4th Ave,264
Dunbar & 6th,44,49.266636,-123.183661,Coe Lumber & Building Supply,4ac3d7b4f964a520109d20e3,Hardware Store,49.264621694661535,-123.18168088646263,3485 West Broadway,265
Dunbar & 6th,44,49.266636,-123.183661,Freshslice Pizza,5191c1d6498e36598f598ac7,"Pizzeria, Fast Food Restaurant",49.26815102930351,-123.18652517831187,# 230 - 2083 Alma St,267
Dunbar & 6th,44,49.266636,-123.183661,L'Ufficio,50e908efe4b06ad597c1f79b,Italian Restaurant,49.26876914086904,-123.18544327865618,3687 4th Ave W,269
Dunbar & 6th,44,49.266636,-123.183661,Vancouver Chess School,67699806d93f1f474dab049a,Education,49.267914,-123.18684,2083 Alma Street #312,270
Dunbar & 6th,44,49.266636,-123.183661,Mayhew-sherwood Flowers,4bfedd11ca1920a176f5eb81,Flower Store,49.26453274349304,-123.1855649625569,3691 Broadway W,271
Dunbar & 6th,44,49.266636,-123.183661,Alma store,4f03697c02d580f8f32e48cd,Convenience Store,49.264697207832214,-123.18622773904342,3701 Broadway W,284
Dunbar & 6th,44,49.266636,-123.183661,Itosugi Kappo Cuisine,62aaaa77a6253e3608e6bed8,Sushi Restaurant,49.26419840751446,-123.18488756138667,3648 West Broadway,285
Dunbar & 6th,44,49.266636,-123.183661,Bon Vivant,4dbc7f8cf7b1ab37dd60bd2c,Mediterranean Restaurant,49.264177848413,-123.18480471451254,3648 W Broadway,285
Stanley Park - Vancouver Aquarium,45,49.299292,-123.130281,Vancouver Aquarium Cafe,4f345d93e4b04a0243c550f2,"Café, Snack Place, Burger Joint",49.29991997297037,-123.13093155701347,845 Avison Way,84
Stanley Park - Vancouver Aquarium,45,49.299292,-123.130281,Vancouver Aquarium,4aaa6a90f964a520df5520e3,Aquarium,49.30068270565011,-123.13085496425629,845 Avison Way,160
Stanley Park - Vancouver Aquarium,45,49.299292,-123.130281,Jellyfish Invasion,519a613e498eec6ecd09c6b5,Aquarium,49.300444171600574,-123.1313298252069,,148
Stanley Park - Vancouver Aquarium,45,49.299292,-123.130281,4-D Experience,5026f1f7e4b0b9a323fec7f8,"Movie Theater, Aquarium",49.300626771084005,-123.13075163951676,845 Avison Way,152
Stanley Park - Vancouver Aquarium,45,49.299292,-123.130281,Waterfall Café,5581fcde498eb72387ae6134,Snack Place,49.299829189176634,-123.13133252690102,,96
Stanley Park - Vancouver Aquarium,45,49.299292,-123.130281,Polar Bear Exhibit,56a55470498edbdc623f045c,Scenic Lookout,49.29868170285356,-123.13139666331868,,105
Stanley Park - Vancouver Aquarium,45,49.299292,-123.130281,Courtyard Café,5f1770fe377350287fc732e6,"Café, Aquarium",49.300201,-123.130753,Vancouver Aquarium,106
Stanley Park - Vancouver Aquarium,45,49.299292,-123.130281,Tropic Zone,4efcbe676da1f9b9d8c50780,Exhibit,49.300483850184214,-123.13133965365206,,153
Stanley Park - Vancouver Aquarium,45,49.299292,-123.130281,Amazon Gallery,5f1612a5daa871763b69f0a9,Aquarium,49.300345,-123.130571,Vancouver Aquarium,118
Stanley Park - Vancouver Aquarium,45,49.299292,-123.130281,Vancouver Aquarium Gift Shop,4da7511593a04785b9134822,Gift Store,49.300747163851156,-123.1309246643045,845 Avison Way,168
Stanley Park - Vancouver Aquarium,45,49.299292,-123.130281,amazon rainforest,52277330498e2e7b0f246d7a,Aquarium,49.30030356766827,-123.1313178857519,vancouver aquarium,135
Stanley Park - Vancouver Aquarium,45,49.299292,-123.130281,Malkin Bowl,4aac4587f964a5203a5d20e3,Music Venue,49.29873887037261,-123.13348210480335,610 Pipeline Rd,239
Stanley Park - Vancouver Aquarium,45,49.299292,-123.130281,BC Wild Coast,5f1609dff60203328d822b03,Aquarium,49.300427,-123.130991,Vancouver Aquarium,136
Stanley Park - Vancouver Aquarium,45,49.299292,-123.130281,Treasures of the BC Coast,5f1600795c7fd62061cddf37,Aquarium,49.300504,-123.130763,Vancouver Aquarium,139
Stanley Park - Vancouver Aquarium,45,49.299292,-123.130281,The Tropics,5f1608ceaf438c5a65d37ac6,Aquarium,49.30055,-123.130711,Vancouver Aquarium,143
Stanley Park - Vancouver Aquarium,45,49.299292,-123.130281,Pacific Canada,5f15ed19c372c96e5cc6a103,Aquarium,49.300574,-123.13077,Vancouver Aquarium,146
Stanley Park - Vancouver Aquarium,45,49.299292,-123.130281,Stanley's Park Bar & Grill,4e08d5bc2271dfa46bb7a364,"Pub, Burger Joint",49.299586389480716,-123.13375189071294,610 Pipeline Rd.,253
Stanley Park - Vancouver Aquarium,45,49.299292,-123.130281,Penguin Point,4fc15218e4b06229f9638ecd,Zoo Exhibit,49.300762879057054,-123.13186663771064,845 Avison Way,199
Stanley Park - Vancouver Aquarium,45,49.299292,-123.130281,Clownfish Cove,5b031eaeb9a5a8002c322dd4,Indoor Play Area,49.300757,-123.130943,,169
Stanley Park - Vancouver Aquarium,45,49.299292,-123.130281,Steller’s Bay,5f173f66999eb131cf5bc3e6,Aquarium,49.300907,-123.130725,Vancouver Aquarium,182
Stanley Park - Vancouver Aquarium,45,49.299292,-123.130281,Stanley Park Painters Circle,5036e4b6e4b04a184bb63113,"Art Gallery, Park",49.29803332742788,-123.13190915648933,Stanley Park Dr,182
Stanley Park - Vancouver Aquarium,45,49.299292,-123.130281,spirit bear coffee company,4ea47b36be7ba4918f1d66fe,,49.29774002969168,-123.13139726625731,,190
Stanley Park - Vancouver Aquarium,45,49.299292,-123.130281,Stanley Park Information,522e10ad11d2add48a6e25f7,Park,49.297760611173416,-123.13148016077434,,191
Stanley Park - Vancouver Aquarium,45,49.299292,-123.130281,Salmon Pool,4ed403e80e01f1a8840471d3,Park,49.297760611173416,-123.13148016077434,,191
Stanley Park - Vancouver Aquarium,45,49.299292,-123.130281,japadog Stanley Park,53e6dcf9498ea330eb7a0524,Food Truck,49.29730263936588,-123.1311975934261,,230
Stanley Park - Vancouver Aquarium,45,49.299292,-123.130281,World Partnership Walk,4de26793d4c07044056aae6e,Landmarks and Outdoors,49.301393462859366,-123.13049265245863,,234
Stanley Park - Vancouver Aquarium,45,49.299292,-123.130281,Japanese Canadian War Memoral,4cdc33efd5495481944e40b2,Monument,49.30106924845693,-123.13208768497485,Avison Way,236
