station_name,station_index,station_latitude,station_longitude,total_slots,venue_name,venue_id,venue_categories_str,venue_latitude,venue_longitude,venue_address,distance_from_station,venue_category_group
Alder & 11th,87,49.261742,-123.13148,14,Tojo's Restaurant,4aa7ea42f964a520f94d20e3,"Sushi Restaurant, Japanese Restaurant",49.26362137957817,-123.1297606229782,1133 W Broadway,243,Restaurants & Bars
Alder & 11th,87,49.261742,-123.13148,14,Odin Books,4f67760ce4b0cded5f28f5c8,Bookstore,49.26327951763826,-123.12942549988917,1110W Broadway W,226,Other
Alder & 11th,87,49.261742,-123.13148,14,Waves Coffee House,4b049664f964a520665522e3,Coffee Shop,49.26359512424659,-123.128824532032,1095 West Broadway,281,Restaurants & Bars
10th & Columbia,88,49.262206,-123.109091,14,Smith’s Bagelry,5d0a5835a35f460025380a4e,Bagel Shop,49.263275636668055,-123.1089058574022,191 W. Broadway,119,Banks & Shops
10th & Columbia,88,49.262206,-123.109091,14,Martini's,4aa6a84cf964a520834a20e3,"Italian Restaurant, Pizzeria, Steakhouse",49.263088,-123.108217,151 Broadway W,116,Restaurants & Bars
10th & Columbia,88,49.262206,-123.109091,14,Modus Coffee,5a31538260d11b06bc47c475,"Café, Coffee Shop",49.2631824680612,-123.10719464168432,112 W Broadway,175,Restaurants & Bars
10th & Columbia,88,49.262206,-123.109091,14,Milano Coffee,4aec909ff964a520ccc821e3,"Coffee Shop, Café",49.26379,-123.1088,156 W 8th Ave,177,Restaurants & Bars
10th & Columbia,88,49.262206,-123.109091,14,Bike Doctor,4ab7eeb7f964a5207b7b20e3,Bicycle Store,49.263249547192665,-123.10768700650196,137 West Broadway,154,Banks & Shops
10th & Columbia,88,49.262206,-123.109091,14,Fjällräven,5383e013498e1120b2d2c091,Clothing Store,49.26323936530748,-123.10809168343852,147 West Broadway,135,Banks & Shops
10th & Columbia,88,49.262206,-123.109091,14,La Bicicletta,4aa7d909f964a520934d20e3,Bicycle Store,49.26330171312129,-123.11012470018782,233 West Broadway,142,Banks & Shops
10th & Columbia,88,49.262206,-123.109091,14,Best Burrito,4bdc9151fed22d7fe6c658c9,Burrito Restaurant,49.26324483218352,-123.1092276672273,15 W. Broadway,115,Restaurants & Bars
10th & Columbia,88,49.262206,-123.109091,14,Vancouver Gold,4e123c467d8b4d5613e1eee0,Jewelry Store,49.26301354066408,-123.11074901515435,254 West Broadway,150,Banks & Shops
10th & Columbia,88,49.262206,-123.109091,14,Hola Spanish Centre,4d8809e96daeb60c200d34e0,Language School,49.26327588098096,-123.1097980682537,206 - 223 W Broadway,129,Other
10th & Columbia,88,49.262206,-123.109091,14,Cafe Tica,4b8749a7f964a5203eba31e3,"Coffee Shop, Sandwich Spot",49.26372922794933,-123.11072887101716,2408 Alberta Street,206,Restaurants & Bars
10th & Columbia,88,49.262206,-123.109091,14,Jonathan Rogers Park,4be73b80910020a16435d514,Park,49.264079970449885,-123.10802936553956,110 E 7th Ave,222,Landmarks & Museums
10th & Columbia,88,49.262206,-123.109091,14,Sports Junkies,4bc10ddb920eb7132e261a2c,Sporting Goods Retail,49.26303114949196,-123.10712226427717,102 W Broadway,169,Other
10th & Columbia,88,49.262206,-123.109091,14,Fatburger,4b738244f964a520e2b12de3,Burger Joint,49.26330686224927,-123.11066623921118,255 West Broadway,167,Other
10th & Columbia,88,49.262206,-123.109091,14,Joti's No Frills,4d59e8c48492a143e1382d27,"Grocery Store, Bakery, Farmers Market",49.263006,-123.11135,310 West Broadway,186,Restaurants & Bars
10th & Columbia,88,49.262206,-123.109091,14,iDance Studios,531249ef498e4af33e0c60fe,Sports and Recreation,49.2632237079198,-123.10736037079208,119 West Broadway,168,Other
10th & Columbia,88,49.262206,-123.109091,14,Sushi California,50982adee4b0cb1b3389815d,"Sushi Restaurant, Japanese Restaurant",49.26310882907362,-123.11251831875695,388 W Broadway,268,Restaurants & Bars
10th & Columbia,88,49.262206,-123.109091,14,Emelle's Catering,4abce7fff964a520a38720e3,"Bistro, Restaurant",49.2648717029759,-123.10863623106552,177 W.7th Avenue,298,Restaurants & Bars
10th & Columbia,88,49.262206,-123.109091,14,Valhalla Pure Outfitters,514f950be4b0ac5216a3eb98,"Sporting Goods Retail, Outdoor Supply Store",49.26292484610885,-123.10660494630692,88 W Broadway,197,Banks & Shops
10th & Columbia,88,49.262206,-123.109091,14,Broadway Locksmith,4c1a7829b306c928d4a860b7,Hardware Store,49.26333819827915,-123.11183106645316,335 West Broadway,235,Banks & Shops
Heather & 14th,89,49.259183,-123.120126,16,Ecole St-Sacrament,4f3c3ec3e4b03e9c37d1d385,Education,49.25884503127542,-123.1202882953358,,39,Other
Heather & 14th,89,49.259183,-123.120126,16,Corduroy Pie Company,54c074fa498e4624306b462e,Pizzeria,49.256903971009486,-123.12117701032228,758 W16th Ave,264,Restaurants & Bars
Heather & 14th,89,49.259183,-123.120126,16,Tandem Bike Cafe,51f30a9b498e8c0c67bd9acb,"Café, Bicycle Store",49.257150980364585,-123.12038710922472,3195 Heather St,226,Banks & Shops
Heather & 14th,89,49.259183,-123.120126,16,Parroisse St Sacrement,4bddd91a0ee3a59352e42eb0,Church,49.25783570591504,-123.11979672337964,3040 Heather St,151,Other
Heather & 14th,89,49.259183,-123.120126,16,St. Mary's Ukranian Catholic Church,4c0978f9a1b32d7fffbf97f0,Church,49.258926941363,-123.11794339513446,3150 Ash St.,160,Other
Heather & 14th,89,49.259183,-123.120126,16,Hachibei,4c0ae83aa1b32d7f263a9af0,Japanese Restaurant,49.256893749121886,-123.12158162074364,778 W. 16th Ave,275,Restaurants & Bars
Heather & 14th,89,49.259183,-123.120126,16,Cambie Surgery Centre,4bfeb34f05672d7f038e0a04,Medical Center,49.259796978223335,-123.1172065648274,2836 Ash Street,222,Other
Heather & 14th,89,49.259183,-123.120126,16,Velo Star Cafe,5dba1fbcb608e70007da652e,"Bicycle Store, Café",49.25716639621295,-123.12022622957662,3195 Heather Street,224,Banks & Shops
Heather & 14th,89,49.259183,-123.120126,16,Soho Sushi,4eeffa739a52cecf4274fe66,Sushi Restaurant,49.25714093017893,-123.12168380186004,789 West 16th Ave,253,Restaurants & Bars
Heather & 14th,89,49.259183,-123.120126,16,Willow Cafe Bakery,5056550be4b04df235227f2d,"Coffee Shop, Bakery",49.257182154402535,-123.12184951152312,797 W 16th Ave,255,Restaurants & Bars
Heather & 14th,89,49.259183,-123.120126,16,Check-in for a Cure,4ceed1ec51785941a31cbd8f,Gift Store,49.26121836122029,-123.11846317884624,565 West 10th Avenue,256,Banks & Shops
Heather & 14th,89,49.259183,-123.120126,16,Ukrainian Catholic Centre,4db5ce9e93a017099df3be00,Church,49.25719165258592,-123.1178765485012,3150 Ash St.,274,Other
Commercial & 20th,90,49.252656,-123.067965,20,Commercial Street Cafe,509ffdfee4b0f56d61d68a87,Café,49.252596800857006,-123.06825461315404,3599 Commercial St,22,Other
Commercial & 20th,90,49.252656,-123.067965,20,Collective Goods,61439820005885463d8ffbfd,Bistro,49.25318875042685,-123.06773690503904,3532 Commercial St,61,Other
Commercial & 20th,90,49.252656,-123.067965,20,Flourist Mill & Bakery,5d6816f69704a70008203be0,Bakery,49.253935908706765,-123.06828683410052,3433 Commercial St,144,Restaurants & Bars
Commercial & 20th,90,49.252656,-123.067965,20,Vancouver Tool Library,4e21ecb2a80968cf3e45039a,Hardware Store,49.2536420048073,-123.06777526382854,3448 Commercial St.,110,Banks & Shops
Commercial & 20th,90,49.252656,-123.067965,20,Chance Cafe,5649084d498efa9517d6db12,Café,49.25392528711254,-123.06779923828788,3498 Commercial Street,141,Other
Commercial & 20th,90,49.252656,-123.067965,20,Lakeview Care centre,4c95889bf7cfa1cd7cccbe15,Structure,49.25355878340049,-123.06655147874076,3490 Porter St,143,Other
Commercial & 20th,90,49.252656,-123.067965,20,Ampersound Studios,4bad39ebf964a5206d3b3be3,Music Venue,49.253935908706765,-123.06828683410052,3424 Commercial St.,144,Other
Commercial & 20th,90,49.252656,-123.067965,20,Revera Lakeview Long Term Care Home,5f724504ef5c073ee84b813d,Assisted Living,49.25361544029758,-123.06655627278428,3490 Porter Street,147,Other
Commercial & 20th,90,49.252656,-123.067965,20,Spartacus Books,53a8dd77498eacb3852a5a1f,Bookstore,49.2544711922786,-123.0677643227518,3378 Findlay St,202,Other
Commercial & 20th,90,49.252656,-123.067965,20,St. Joseph Roman Catholic Church,4b65bc23f964a5207afc2ae3,"Church, Vietnamese Restaurant",49.25410229662061,-123.07073438757982,1612 East 18th Avenue,257,Restaurants & Bars
Commercial & 20th,90,49.252656,-123.067965,20,Cedar Cottage Garden,4d58570936d1721e28a8f5b1,Garden,49.25159519213687,-123.064681924774,3595 Hull St,265,Other
Kitsilano Beach Park,91,49.273355,-123.154493,36,Local Kitsilano,4b10463af964a520ce6c23e3,"New American Restaurant, Lounge",49.27248135691792,-123.15523977514346,2210 Cornwall Ave,111,Restaurants & Bars
Kitsilano Beach Park,91,49.273355,-123.154493,36,Kibune Sushi,4aac17faf964a520335c20e3,Sushi Restaurant,49.2724630143592,-123.15478438747624,1508 Yew St,101,Restaurants & Bars
Kitsilano Beach Park,91,49.273355,-123.154493,36,Nook,51e1f9bb498e7b1ebb05f623,Italian Restaurant,49.272247582791714,-123.15516501710476,1525 Yew St.,132,Restaurants & Bars
Kitsilano Beach Park,91,49.273355,-123.154493,36,The Boathouse Restaurant,4c0c0244a1b32d7f5be49bf0,"Seafood Restaurant, Snack Place",49.274293889837054,-123.15366983413696,1305 Arbutus St,120,Restaurants & Bars
Kitsilano Beach Park,91,49.273355,-123.154493,36,Kits beach tennis courts,4c0d9abcb1b676b0e7e8e086,Tennis Court,49.27345662885266,-123.15365309411555,,61,Other
Kitsilano Beach Park,91,49.273355,-123.154493,36,Viva Fine Foods,4aa93bf4f964a520975220e3,Bakery,49.27199968808669,-123.15515014842848,1555 Yew St,157,Restaurants & Bars
Kitsilano Beach Park,91,49.273355,-123.154493,36,Kits Beach Concession,4becc8280ddaa59378171ec3,Fast Food Restaurant,49.27403816948727,-123.15443285418364,,76,Restaurants & Bars
Kitsilano Beach Park,91,49.273355,-123.154493,36,Kitsilano Public Pool,4aaad0fff964a5208c5720e3,Swimming Pool,49.27321534899229,-123.15741275274164,2305 Cornwall Ave,212,Other
Kitsilano Beach Park,91,49.273355,-123.154493,36,Kits Sushi,4aa7e656f964a520ee4d20e3,Sushi Restaurant,49.272349771603686,-123.15477467747202,1518 Yew St.,113,Restaurants & Bars
Kitsilano Beach Park,91,49.273355,-123.154493,36,The Billy Bishop,4ab057a0f964a520206720e3,Pub,49.2732303786118,-123.15184949834952,1407 Laburnum St,192,Restaurants & Bars
Kitsilano Beach Park,91,49.273355,-123.154493,36,The Surfside Grill,4c26b2233703d13aa8eba536,Restaurant,49.274269890755136,-123.1538039198226,1305 Arbutus St,113,Restaurants & Bars
Kitsilano Beach Park,91,49.273355,-123.154493,36,Blue Martini,564d4b72498eb22d8cfd92f0,"Lounge, Music Venue",49.272349771603686,-123.15477467747202,1516 Yew St,113,Other
Kitsilano Beach Park,91,49.273355,-123.154493,36,KITS Cafe & Eyewear,620063b0bcf08826be9471c6,Café,49.27231896827834,-123.15420434852489,,117,Other
Kitsilano Beach Park,91,49.273355,-123.154493,36,Paradiso Italian Gelato,4fa47b23e4b0ac15cf08616f,Gelato Shop,49.27229315014826,-123.15476982247996,1520 Yew St.,119,Banks & Shops
Kitsilano Beach Park,91,49.273355,-123.154493,36,Nimby Burger,4bd626f0637ba59332c7f770,American Restaurant,49.272457770539056,-123.15543272283792,2210 Cornwall Avenue,120,Restaurants & Bars
Kitsilano Beach Park,91,49.273355,-123.154493,36,Kitsilano Beach,4aa7e39df964a520dc4d20e3,Beach,49.27550617107194,-123.15333724021912,Cornwall Ave,253,Other
Kitsilano Beach Park,91,49.273355,-123.154493,36,Chewies Steam & Oyster Bar Kitsilano,4ee03e186da1d9fae2f96d88,"Seafood Restaurant, Southern Food Restaurant, Cajun and Creole Restaurant",49.27094028140947,-123.15516803070724,2201 W 1st Ave,272,Restaurants & Bars
Kitsilano Beach Park,91,49.273355,-123.154493,36,Cafe Zen on Yew,4aa920b0f964a520155220e3,Breakfast Spot,49.27114777176497,-123.15496564343046,1631 YEW St,247,Restaurants & Bars
Kitsilano Beach Park,91,49.273355,-123.154493,36,Thai Star Restaurant,4cdc678c22bd721eb300fb47,Thai Restaurant,49.27113489129436,-123.15523818808364,1629 Yew St,252,Restaurants & Bars
Kitsilano Beach Park,91,49.273355,-123.154493,36,Lucky Taco,57b26a56cd104357811923e4,Mexican Restaurant,49.27104222453436,-123.15531133873904,1635 Yew St,263,Restaurants & Bars
Kitsilano Beach Park,91,49.273355,-123.154493,36,The Wind Swimmer,4c537292a724e21e1d33bdf4,Sculpture Garden,49.273270748288624,-123.15736770255768,Kitsilano Public Pool,208,Other
Kitsilano Beach Park,91,49.273355,-123.154493,36,The Ellis,5955d24b112c6c598f81f6f9,Gastropub,49.27159298031244,-123.15552075979542,2204 York Ave,209,Other
Kitsilano Beach Park,91,49.273355,-123.154493,36,Kits Pool Concession Stand,51ce2554498e7f4fcaebb627,Snack Place,49.27300822279132,-123.15742628123424,,216,Other
Kitsilano Beach Park,91,49.273355,-123.154493,36,Kits Beach Volleyball Courts,512001abe4b02c9c5f95ac6f,Volleyball Court,49.27520162037575,-123.1533160943231,,222,Other
Kitsilano Beach Park,91,49.273355,-123.154493,36,Kits Beach Coffee,5f6666d12324873e5d38f037,"Food Stand, Coffee Shop, Ice Cream Parlor",49.27488260411693,-123.15247772818763,1275 Arbutus Street,223,Restaurants & Bars
Kitsilano Beach Park,91,49.273355,-123.154493,36,Kits Beach Playground,4dce9f0bc65bdac7136564e1,Playground,49.27513988805449,-123.153067496628,,223,Other
Kitsilano Beach Park,91,49.273355,-123.154493,36,Kits Showboat,4bba38cc98c7ef3b19da3202,Performing Arts Venue,49.27244712360634,-123.15762144250576,Cornwall Avenue,248,Other
Kitsilano Beach Park,91,49.273355,-123.154493,36,CM Chicken,636f21cfac2ef04c44bcde80,Fried Chicken Joint,49.27113489129436,-123.15523818808364,,252,Other
Kitsilano Beach Park,91,49.273355,-123.154493,36,Kings Head,50820fa5498e54db9d37d3a2,Gastropub,49.27108862217197,-123.15482873691198,,253,Other
Rolston & Granville,92,49.274232,-123.129998,22,London Drugs,5e421d4b40fc1d0008d6ad95,Pharmacy,49.27479077535117,-123.1302466986214,431 Granville St,64,Banks & Shops
Rolston & Granville,92,49.274232,-123.129998,22,Linh Cafe,6144e04f94cb3925b95befe8,Vietnamese Restaurant,49.27462600903758,-123.12958373040914,,53,Restaurants & Bars
Rolston & Granville,92,49.274232,-123.129998,22,London Drugs,5fa0ce6a5e5e396d0d7b5d21,"Pharmacy, Cosmetics Store, Electronics Store",49.27480625904654,-123.13097802090476,"1431 Continental Street, Suite 201",95,Banks & Shops
Rolston & Granville,92,49.274232,-123.129998,22,Spinning Chandlier,5ddded0861260b0007aa56ca,Public Art,49.27418338891738,-123.13092479219378,,67,Restaurants & Bars
Rolston & Granville,92,49.274232,-123.129998,22,Tartine Bread & Pies,4ac11a8df964a520d79520e3,"Bakery, Dessert Shop, Coffee Shop",49.27448199250066,-123.13168030333556,770 Beach Ave,125,Restaurants & Bars
Rolston & Granville,92,49.274232,-123.129998,22,Fresh St. Market,5e421c5241d830000829f712,Grocery Store,49.27485772263836,-123.13073908598402,1423 Continental St,87,Banks & Shops
Rolston & Granville,92,49.274232,-123.129998,22,Monzo Burger,64f2353f12a7cd6d8d7c3590,Burger Joint,49.27510476363142,-123.1299490826565,1401 Granville St,97,Other
Rolston & Granville,92,49.274232,-123.129998,22,George Wainborn Park,4aa99f79f964a5208e5420e3,"Park, Dog Park",49.272382878621656,-123.1294333934784,500 Beach Cres.,209,Landmarks & Museums
Rolston & Granville,92,49.274232,-123.129998,22,Ancora Waterfront Dining and Patio,559ff1da498e818b3ace65a4,Seafood Restaurant,49.27377034789741,-123.13288606975158,1600 Howe Street,215,Restaurants & Bars
Rolston & Granville,92,49.274232,-123.129998,22,Kaide Sushi Bar,4ac59991f964a5205bb220e3,"Sushi Restaurant, Japanese Restaurant",49.27417332259245,-123.12682820892486,1375 RICHARDS St,229,Restaurants & Bars
Rolston & Granville,92,49.274232,-123.129998,22,Ocean Tower at 888 Beach,4d29f42f0fdc6a31b5138f0b,Structure,49.27444596260506,-123.13175833418283,1501 Howe Street,129,Other
Rolston & Granville,92,49.274232,-123.129998,22,False Creek Yacht Club,4b787f71f964a52051d22ee3,"Harbor or Marina, Restaurant, Sports Club",49.2733392582124,-123.13288038162504,1661 Granville St,231,Restaurants & Bars
Rolston & Granville,92,49.274232,-123.129998,22,Long Table Distillery,5116e8c6e4b0cd2368f77868,Distillery,49.27581524845488,-123.1323620346766,1451 Hornby St,245,Other
Rolston & Granville,92,49.274232,-123.129998,22,Matchstick Coffee Roasters,5b9032b4345cbe00398a8d6a,"Café, Coffee Shop",49.27440439034688,-123.12623921282405,1328 RICHARDS St,273,Restaurants & Bars
Rolston & Granville,92,49.274232,-123.129998,22,Under The Granville St Bridge!!,4e66e82c45dde0f9e235106a,Other Great Outdoors,49.274359277646056,-123.13220527288937,,160,Other
Rolston & Granville,92,49.274232,-123.129998,22,The Yale Hotel,4aa9d504f964a520635520e3,Jazz and Blues Venue,49.27583042537068,-123.1277399295972,1300 Granville Street,241,Other
Rolston & Granville,92,49.274232,-123.129998,22,Chang'an,52c60e0e498e332d5d979727,Chinese Restaurant,49.273319,-123.132547,1661 Granville St,210,Restaurants & Bars
Rolston & Granville,92,49.274232,-123.129998,22,Sushi Hiyori,4bc12eedf8219c74750fb310,Sushi Restaurant,49.27673657064955,-123.13049408494923,1348 Hornby St.,280,Restaurants & Bars
Rolston & Granville,92,49.274232,-123.129998,22,Parker Rooftop,64c84bcce1a4ee7a4af5e17b,Rooftop Bar,49.276134,-123.130255,,212,Restaurants & Bars
Rolston & Granville,92,49.274232,-123.129998,22,The Yale Saloon,56612d92498efd5065d73243,Pub,49.27585102217299,-123.12782280230849,1300 Granville St,239,Restaurants & Bars
Rolston & Granville,92,49.274232,-123.129998,22,Wildlife Thrift Store,4ccc91c8c0378cfa18a48748,Vintage and Thrift Store,49.27643785599224,-123.1279540452728,Drake St.,286,Banks & Shops
Rolston & Granville,92,49.274232,-123.129998,22,Beauty Boutique by Shoppers Drug Mart,4b21b4b1f964a520764024e3,"Cosmetics Store, Pharmacy, Miscellaneous Store",49.275749,-123.126925,1295 Seymour St,279,Banks & Shops
Rolston & Granville,92,49.274232,-123.129998,22,Shoppers Drug Mart,5b7be45f3092be002c305a3f,"Pharmacy, Cosmetics Store, Miscellaneous Store",49.27583035285197,-123.1268476748996,1295 Seymour St,289,Banks & Shops
Rolston & Granville,92,49.274232,-123.129998,22,Creekside Restaurant & Lounge,4aa993c9f964a5205b5420e3,American Restaurant,49.276474001968765,-123.12966051693368,1335 Howe Street,250,Restaurants & Bars
Rolston & Granville,92,49.274232,-123.129998,22,ISS Welcomehouse,4f29d62de4b0837d0c166b12,Structure,49.27518688523137,-123.12671160402331,530 Drake Street,260,Other
Rolston & Granville,92,49.274232,-123.129998,22,Absolute Spa,4bf081e217880f470f6b2937,Cosmetics Store,49.27530567048301,-123.133210694404,,261,Banks & Shops
Rolston & Granville,92,49.274232,-123.129998,22,Covenant House,4c28b23e9eb195212b932959,Non-Profit Organization,49.27540821493739,-123.12648716708009,575 Drake Street,286,Other
Rolston & Granville,92,49.274232,-123.129998,22,Nebur King Coffee,4b4e237df964a52099e226e3,Coffee Shop,49.27687556925319,-123.1308304159381,1359 Hornby St,299,Restaurants & Bars
Rolston & Granville,92,49.274232,-123.129998,22,Granville  cold beer and wine,4cd20da47f56a143dd83d8a6,Wine Bar,49.27627308293165,-123.12729105901576,1275 Granville st,299,Restaurants & Bars
Cordova & Bute,93,49.289124,-123.12196,14,JOS,5af12891a5a315002c9b99c0,Italian Restaurant,49.28899114947309,-123.12204968805484,1190 W Cordova St,16,Restaurants & Bars
Cordova & Bute,93,49.289124,-123.12196,14,Urban Fare,4aa807aff964a520dd4e20e3,"Supermarket, Grocery Store, Bakery",49.28915780000001,-123.1227365,305 Bute Street,56,Restaurants & Bars
Cordova & Bute,93,49.289124,-123.12196,14,Harbour Green Park,4c474fc476d72d7fa3c03c4d,Park,49.290062155858095,-123.12171936035156,1200 West Cordova St.,105,Landmarks & Museums
Cordova & Bute,93,49.289124,-123.12196,14,Vancouver Marriott Pinnacle Downtown Hotel Concierge Lounge,59dcd857628c83352c971542,Hotel Bar,49.28807111805799,-123.12041372253992,1128 West Hastings Street,162,Restaurants & Bars
Cordova & Bute,93,49.289124,-123.12196,14,Starbucks,4aa97e36f964a520ee5320e3,Coffee Shop,49.287831,-123.123609,"580 Bute St, The Melville",186,Restaurants & Bars
Cordova & Bute,93,49.289124,-123.12196,14,Caffè Artigiano,4ab830b3f964a520867c20e3,Café,49.28761062717462,-123.1205450920895,1101 West Pender St.,196,Other
